hostname,cpu_core_num,cpu_model_name,total_memory,uptime,ip_1,net_1,ip_2,net_2,ip_3,net_3,ip_4,net_4,ip_5,net_5,ip_6,net_6,errata_name,errata_patch_file,server_patch_file,patch_status
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:23 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,abrt-tui-2.0.8-6.el6_3.2.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:23 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,libreport-2.0.9-5.el6_3.2.i686,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:23 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,libreport-2.0.9-5.el6_3.2.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:23 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,libreport-cli-2.0.9-5.el6_3.2.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:24 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,libreport-debuginfo-2.0.9-5.el6_3.2.i686,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:24 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,libreport-debuginfo-2.0.9-5.el6_3.2.i686,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:24 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,libreport-debuginfo-2.0.9-5.el6_3.2.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:24 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,libreport-debuginfo-2.0.9-5.el6_3.2.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:24 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,libreport-devel-2.0.9-5.el6_3.2.i686,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:24 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,libreport-devel-2.0.9-5.el6_3.2.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:24 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,libreport-gtk-2.0.9-5.el6_3.2.i686,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:24 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,libreport-gtk-2.0.9-5.el6_3.2.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:24 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,libreport-gtk-devel-2.0.9-5.el6_3.2.i686,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:24 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,libreport-gtk-devel-2.0.9-5.el6_3.2.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:25 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,libreport-newt-2.0.9-5.el6_3.2.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:25 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,libreport-plugin-bugzilla-2.0.9-5.el6_3.2.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:25 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,libreport-plugin-kerneloops-2.0.9-5.el6_3.2.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:25 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,libreport-plugin-logger-2.0.9-5.el6_3.2.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:25 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,libreport-plugin-mailx-2.0.9-5.el6_3.2.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:25 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,libreport-plugin-reportuploader-2.0.9-5.el6_3.2.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:25 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,libreport-plugin-rhtsupport-2.0.9-5.el6_3.2.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:25 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0215,libreport-python-2.0.9-5.el6_3.2.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:25 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0247,java-1.7.0-openjdk-1.7.0.9-2.3.5.3.el6_3.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:25 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0247,java-1.7.0-openjdk-debuginfo-1.7.0.9-2.3.5.3.el6_3.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:26 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0247,java-1.7.0-openjdk-debuginfo-1.7.0.9-2.3.5.3.el6_3.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:26 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0247,java-1.7.0-openjdk-demo-1.7.0.9-2.3.5.3.el6_3.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:26 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0247,java-1.7.0-openjdk-devel-1.7.0.9-2.3.5.3.el6_3.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:26 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0247,java-1.7.0-openjdk-javadoc-1.7.0.9-2.3.5.3.el6_3.noarch,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:26 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0247,java-1.7.0-openjdk-src-1.7.0.9-2.3.5.3.el6_3.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:26 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0275,java-1.7.0-openjdk-1.7.0.9-2.3.7.1.el6_3.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:26 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0275,java-1.7.0-openjdk-debuginfo-1.7.0.9-2.3.7.1.el6_3.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:26 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0275,java-1.7.0-openjdk-debuginfo-1.7.0.9-2.3.7.1.el6_3.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:26 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0275,java-1.7.0-openjdk-demo-1.7.0.9-2.3.7.1.el6_3.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:26 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0275,java-1.7.0-openjdk-devel-1.7.0.9-2.3.7.1.el6_3.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:27 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0275,java-1.7.0-openjdk-javadoc-1.7.0.9-2.3.7.1.el6_3.noarch,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:27 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0275,java-1.7.0-openjdk-src-1.7.0.9-2.3.7.1.el6_3.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:27 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0662,kernel-2.6.32-279.23.1.el6.x86_64,kernel-2.6.32-573.el6.x86_64,OBSOLETE
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:27 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0662,kernel-debug-2.6.32-279.23.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:27 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0662,kernel-debug-debuginfo-2.6.32-279.23.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:27 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0662,kernel-debug-debuginfo-2.6.32-279.23.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:27 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0662,kernel-debug-devel-2.6.32-279.23.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:27 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0662,kernel-debuginfo-2.6.32-279.23.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:27 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0662,kernel-debuginfo-2.6.32-279.23.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:28 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0662,kernel-debuginfo-common-x86_64-2.6.32-279.23.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:28 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0662,kernel-debuginfo-common-x86_64-2.6.32-279.23.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:28 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0662,kernel-devel-2.6.32-279.23.1.el6.x86_64,kernel-devel-2.6.32-279.el6.x86_64,TO BE PATCHED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:28 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0662,kernel-doc-2.6.32-279.23.1.el6.noarch,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:28 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0662,kernel-firmware-2.6.32-279.23.1.el6.noarch,kernel-firmware-2.6.32-573.el6.noarch,OBSOLETE
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:28 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0662,kernel-headers-2.6.32-279.23.1.el6.x86_64,kernel-headers-2.6.32-279.el6.x86_64,TO BE PATCHED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:28 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0662,perf-2.6.32-279.23.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:28 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0662,perf-debuginfo-2.6.32-279.23.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:28 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0662,perf-debuginfo-2.6.32-279.23.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:29 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0662,python-perf-2.6.32-279.23.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:29 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0662,python-perf-debuginfo-2.6.32-279.23.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:29 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0662,python-perf-debuginfo-2.6.32-279.23.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:29 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0832,kernel-2.6.32-279.25.2.el6.x86_64,kernel-2.6.32-573.el6.x86_64,OBSOLETE
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:29 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0832,kernel-debug-2.6.32-279.25.2.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:29 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0832,kernel-debug-debuginfo-2.6.32-279.25.2.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:29 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0832,kernel-debug-debuginfo-2.6.32-279.25.2.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:29 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0832,kernel-debug-devel-2.6.32-279.25.2.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:29 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0832,kernel-debuginfo-2.6.32-279.25.2.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:30 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0832,kernel-debuginfo-2.6.32-279.25.2.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:30 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0832,kernel-debuginfo-common-x86_64-2.6.32-279.25.2.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:30 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0832,kernel-debuginfo-common-x86_64-2.6.32-279.25.2.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:30 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0832,kernel-devel-2.6.32-279.25.2.el6.x86_64,kernel-devel-2.6.32-279.el6.x86_64,TO BE PATCHED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:30 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0832,kernel-doc-2.6.32-279.25.2.el6.noarch,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:30 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0832,kernel-firmware-2.6.32-279.25.2.el6.noarch,kernel-firmware-2.6.32-573.el6.noarch,OBSOLETE
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:30 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0832,kernel-headers-2.6.32-279.25.2.el6.x86_64,kernel-headers-2.6.32-279.el6.x86_64,TO BE PATCHED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:30 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0832,perf-2.6.32-279.25.2.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:31 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0832,perf-debuginfo-2.6.32-279.25.2.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:31 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0832,perf-debuginfo-2.6.32-279.25.2.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:31 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0832,python-perf-2.6.32-279.25.2.el6.x86_64,,NOT INSTALLED
