hostname,cpu_core_num,cpu_model_name,total_memory,uptime,ip_1,net_1,ip_2,net_2,ip_3,net_3,ip_4,net_4,ip_5,net_5,ip_6,net_6,errata_name,errata_patch_file,server_patch_file,patch_status
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:31 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0832,python-perf-debuginfo-2.6.32-279.25.2.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:31 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0832,python-perf-debuginfo-2.6.32-279.25.2.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:31 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0928,kernel-2.6.32-279.31.1.el6.x86_64,kernel-2.6.32-573.el6.x86_64,OBSOLETE
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:31 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0928,kernel-debug-2.6.32-279.31.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:31 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0928,kernel-debug-debuginfo-2.6.32-279.31.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:31 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0928,kernel-debug-debuginfo-2.6.32-279.31.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:32 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0928,kernel-debug-devel-2.6.32-279.31.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:32 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0928,kernel-debuginfo-2.6.32-279.31.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:32 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0928,kernel-debuginfo-2.6.32-279.31.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:32 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0928,kernel-debuginfo-common-x86_64-2.6.32-279.31.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:32 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0928,kernel-debuginfo-common-x86_64-2.6.32-279.31.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:32 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0928,kernel-devel-2.6.32-279.31.1.el6.x86_64,kernel-devel-2.6.32-279.el6.x86_64,TO BE PATCHED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:32 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0928,kernel-doc-2.6.32-279.31.1.el6.noarch,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:32 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0928,kernel-firmware-2.6.32-279.31.1.el6.noarch,kernel-firmware-2.6.32-573.el6.noarch,OBSOLETE
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:32 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0928,kernel-headers-2.6.32-279.31.1.el6.x86_64,kernel-headers-2.6.32-279.el6.x86_64,TO BE PATCHED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:33 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0928,perf-2.6.32-279.31.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:33 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0928,perf-debuginfo-2.6.32-279.31.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:33 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0928,perf-debuginfo-2.6.32-279.31.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:33 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0928,python-perf-2.6.32-279.31.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:33 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0928,python-perf-debuginfo-2.6.32-279.31.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:33 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:0928,python-perf-debuginfo-2.6.32-279.31.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:33 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1450,kernel-2.6.32-279.37.2.el6.x86_64,kernel-2.6.32-573.el6.x86_64,OBSOLETE
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:33 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1450,kernel-debug-2.6.32-279.37.2.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:33 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1450,kernel-debug-debuginfo-2.6.32-279.37.2.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:34 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1450,kernel-debug-debuginfo-2.6.32-279.37.2.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:34 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1450,kernel-debug-devel-2.6.32-279.37.2.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:34 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1450,kernel-debuginfo-2.6.32-279.37.2.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:34 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1450,kernel-debuginfo-2.6.32-279.37.2.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:34 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1450,kernel-debuginfo-common-x86_64-2.6.32-279.37.2.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:34 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1450,kernel-debuginfo-common-x86_64-2.6.32-279.37.2.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:34 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1450,kernel-devel-2.6.32-279.37.2.el6.x86_64,kernel-devel-2.6.32-279.el6.x86_64,TO BE PATCHED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:34 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1450,kernel-doc-2.6.32-279.37.2.el6.noarch,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:34 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1450,kernel-firmware-2.6.32-279.37.2.el6.noarch,kernel-firmware-2.6.32-573.el6.noarch,OBSOLETE
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:35 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1450,kernel-headers-2.6.32-279.37.2.el6.x86_64,kernel-headers-2.6.32-279.el6.x86_64,TO BE PATCHED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:35 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1450,perf-2.6.32-279.37.2.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:35 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1450,perf-debuginfo-2.6.32-279.37.2.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:35 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1450,perf-debuginfo-2.6.32-279.37.2.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:35 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1450,python-perf-2.6.32-279.37.2.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:35 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1450,python-perf-debuginfo-2.6.32-279.37.2.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:35 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1450,python-perf-debuginfo-2.6.32-279.37.2.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:35 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1783,kernel-2.6.32-279.39.1.el6.x86_64,kernel-2.6.32-573.el6.x86_64,OBSOLETE
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:36 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1783,kernel-debug-2.6.32-279.39.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:36 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1783,kernel-debug-debuginfo-2.6.32-279.39.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:36 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1783,kernel-debug-debuginfo-2.6.32-279.39.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:36 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1783,kernel-debug-devel-2.6.32-279.39.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:36 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1783,kernel-debuginfo-2.6.32-279.39.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:36 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1783,kernel-debuginfo-2.6.32-279.39.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:36 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1783,kernel-debuginfo-common-x86_64-2.6.32-279.39.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:36 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1783,kernel-debuginfo-common-x86_64-2.6.32-279.39.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:36 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1783,kernel-devel-2.6.32-279.39.1.el6.x86_64,kernel-devel-2.6.32-279.el6.x86_64,TO BE PATCHED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:36 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1783,kernel-doc-2.6.32-279.39.1.el6.noarch,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:37 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1783,kernel-firmware-2.6.32-279.39.1.el6.noarch,kernel-firmware-2.6.32-573.el6.noarch,OBSOLETE
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:37 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1783,kernel-headers-2.6.32-279.39.1.el6.x86_64,kernel-headers-2.6.32-279.el6.x86_64,TO BE PATCHED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:37 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1783,perf-2.6.32-279.39.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:37 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1783,perf-debuginfo-2.6.32-279.39.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:37 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1783,perf-debuginfo-2.6.32-279.39.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:37 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1783,python-perf-2.6.32-279.39.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:37 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1783,python-perf-debuginfo-2.6.32-279.39.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:37 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1783,python-perf-debuginfo-2.6.32-279.39.1.el6.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:37 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1840,nss-3.13.6-3.el6_3.i686,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:38 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1840,nss-3.13.6-3.el6_3.x86_64,nss-3.13.3-6.el6.x86_64,TO BE PATCHED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:38 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1840,nss-debuginfo-3.13.6-3.el6_3.i686,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:38 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1840,nss-debuginfo-3.13.6-3.el6_3.i686,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:38 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1840,nss-debuginfo-3.13.6-3.el6_3.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:38 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1840,nss-debuginfo-3.13.6-3.el6_3.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:38 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1840,nss-devel-3.13.6-3.el6_3.i686,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:38 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1840,nss-devel-3.13.6-3.el6_3.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:38 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1840,nss-pkcs11-devel-3.13.6-3.el6_3.i686,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:39 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1840,nss-pkcs11-devel-3.13.6-3.el6_3.x86_64,,NOT INSTALLED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:39 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1840,nss-sysinit-3.13.6-3.el6_3.x86_64,nss-sysinit-3.13.3-6.el6.x86_64,TO BE PATCHED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:39 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1840,nss-tools-3.13.6-3.el6_3.x86_64,nss-tools-3.13.3-6.el6.x86_64,TO BE PATCHED
sao-ar-vas11,8,Intel(R) Xeon(R) CPU E5-2643 0 @ 3.30GHz,32841760kB,17:12:39 up 820 days,127.0.0.1,/8,192.168.112.16,/25,192.168.113.16,/25,192.168.100.80,/23,,,,,RHSA-2013:1467,java-1.7.0-ibm-1.7.0.3.0-1jpp.2.el6_3.x86_64,,NOT INSTALLED
